"service_id","date","exception_type"
1355,20201102,2
1355,20201109,2
1355,20201123,2
1355,20201027,2
1355,20201103,2
1355,20201110,2
1355,20201124,2
1355,20201028,2
1355,20201104,2
1355,20201111,2
1355,20201125,2
1355,20201029,2
1355,20201105,2
1355,20201112,2
1355,20201126,2
1355,20201030,2
1355,20201106,2
1355,20201113,2
1355,20201127,2
1355,20201031,2
1355,20201107,2
1355,20201114,2
1355,20201128,2
1355,20201101,2
1355,20201108,2
1355,20201115,2
1356,20201116,2
1356,20201123,2
1356,20201124,2
1356,20201125,2
1356,20201126,2
1356,20201127,2
1357,20201020,1
1357,20201027,1
1357,20201021,1
1357,20201028,1
1357,20201015,1
1357,20201022,1
1357,20201029,1
1357,20201016,1
1357,20201023,1
1357,20201030,1
1357,20201017,1
1357,20201024,1
1357,20201031,1
1357,20201018,1
1357,20201025,1
1357,20201101,1
1358,20201027,1
1358,20201028,1
1358,20201029,1
1358,20201030,1
1359,20201027,2
1359,20201028,2
1359,20201029,2
1359,20201030,2
1360,20201018,1
1360,20201025,1
1360,20201101,1
1361,20201108,2
1361,20201115,2
1361,20201122,2
1361,20201129,2
1362,20201019,2
1362,20201026,2
1362,20201109,2
1362,20201116,2
1362,20201020,2
1362,20201027,2
1362,20201110,2
1362,20201117,2
1362,20201021,2
1362,20201028,2
1362,20201111,2
1362,20201118,2
1362,20201105,1
1362,20201126,1
1362,20201203,1
1362,20201210,1
1362,20201106,1
1362,20201127,1
1362,20201204,1
1362,20201211,1
1363,20201107,1
1363,20201128,1
1363,20201205,1
1363,20201212,1
1364,20201108,1
1364,20201129,1
1364,20201206,1
1365,20201107,1
1365,20201128,1
1365,20201205,1
1365,20201212,1
1365,20201108,1
1365,20201129,1
1365,20201206,1
1366,20201019,2
1366,20201026,2
1366,20201109,2
1366,20201116,2
1366,20201020,2
1366,20201027,2
1366,20201110,2
1366,20201117,2
1366,20201021,2
1366,20201028,2
1366,20201111,2
1366,20201118,2
1366,20201105,1
1366,20201126,1
1366,20201203,1
1366,20201210,1
1366,20201106,1
1366,20201127,1
1366,20201204,1
1366,20201211,1
1366,20201107,1
1366,20201128,1
1366,20201205,1
1366,20201212,1
1366,20201108,1
1366,20201129,1
1366,20201206,1
1367,20201019,2
1367,20201109,2
1367,20201116,2
1367,20201020,2
1367,20201110,2
1367,20201117,2
1367,20201021,2
1367,20201111,2
1367,20201118,2
1367,20201015,2
1367,20201022,2
1367,20201112,2
1367,20201119,2
1367,20201016,2
1367,20201023,2
1367,20201113,2
1367,20201120,2
1368,20201109,2
1368,20201116,2
1368,20201110,2
1368,20201117,2
1368,20201111,2
1368,20201118,2
1368,20201112,2
1368,20201119,2
1368,20201113,2
1368,20201120,2
1368,20201114,2
1368,20201121,2
1368,20201115,2
1368,20201122,2
1369,20201109,2
1369,20201116,2
1369,20201110,2
1369,20201117,2
1369,20201111,2
1369,20201118,2
1369,20201112,2
1369,20201119,2
1369,20201113,2
1369,20201120,2
1370,20201114,2
1370,20201121,2
1371,20201115,2
1371,20201122,2
1372,20201109,1
1372,20201116,1
1372,20201110,1
1372,20201117,1
1372,20201111,1
1372,20201118,1
1372,20201112,1
1372,20201119,1
1372,20201113,1
1372,20201120,1
1373,20201114,2
1373,20201121,2
1373,20201115,2
1373,20201122,2
1374,20201114,1
1374,20201121,1
1375,20201114,1
1375,20201121,1
1375,20201115,1
1375,20201122,1
1376,20201114,1
1376,20201121,1
1377,20201109,1
1377,20201116,1
1377,20201110,1
1377,20201117,1
1377,20201111,1
1377,20201118,1
1377,20201112,1
1377,20201119,1
1377,20201113,1
1377,20201120,1
1377,20201114,1
1377,20201121,1
1377,20201115,1
1377,20201122,1
1378,20201019,1
1378,20201109,1
1378,20201116,1
1378,20201020,1
1378,20201110,1
1378,20201117,1
1378,20201021,1
1378,20201111,1
1378,20201118,1
1378,20201015,1
1378,20201022,1
1378,20201112,1
1378,20201119,1
1378,20201016,1
1378,20201023,1
1378,20201113,1
1378,20201120,1
1379,20201031,1
1379,20201107,1
1379,20201114,1
1380,20201031,1
1380,20201107,1
1380,20201114,1
1380,20201018,2
1380,20201025,2
1381,20201026,1
1381,20201102,1
1381,20201109,1
1381,20201027,1
1381,20201103,1
1381,20201110,1
1381,20201028,1
1381,20201104,1
1381,20201111,1
1381,20201029,1
1381,20201105,1
1381,20201112,1
1381,20201030,1
1381,20201106,1
1381,20201113,1
1381,20201031,1
1381,20201107,1
1381,20201114,1
1382,20201026,1
1382,20201102,1
1382,20201109,1
1382,20201027,1
1382,20201103,1
1382,20201110,1
1382,20201028,1
1382,20201104,1
1382,20201111,1
1382,20201029,1
1382,20201105,1
1382,20201112,1
1382,20201030,1
1382,20201106,1
1382,20201113,1
1382,20201017,2
1382,20201024,2
1383,20201026,1
1383,20201102,1
1383,20201109,1
1383,20201027,1
1383,20201103,1
1383,20201110,1
1383,20201028,1
1383,20201104,1
1383,20201111,1
1383,20201029,1
1383,20201105,1
1383,20201112,1
1383,20201030,1
1383,20201106,1
1383,20201113,1
1383,20201017,2
1383,20201024,2
1383,20201018,1
1383,20201025,1
1384,20201026,1
1384,20201102,1
1384,20201109,1
1384,20201027,1
1384,20201103,1
1384,20201110,1
1384,20201028,1
1384,20201104,1
1384,20201111,1
1384,20201029,1
1384,20201105,1
1384,20201112,1
1384,20201030,1
1384,20201106,1
1384,20201113,1
1385,20201026,1
1385,20201102,1
1385,20201109,1
1385,20201027,1
1385,20201103,1
1385,20201110,1
1385,20201028,1
1385,20201104,1
1385,20201111,1
1385,20201029,1
1385,20201105,1
1385,20201112,1
1385,20201030,1
1385,20201106,1
1385,20201113,1
1386,20201116,1
1386,20201130,1
1386,20201207,1
1386,20201117,1
1386,20201201,1
1386,20201208,1
1386,20201118,1
1386,20201202,1
1386,20201209,1
1386,20201119,1
1386,20201203,1
1386,20201210,1
1386,20201120,1
1386,20201204,1
1386,20201211,1
1386,20201121,1
1386,20201128,1
1386,20201205,1
1386,20201212,1
1387,20201116,2
1387,20201123,2
1387,20201130,2
1387,20201207,2
1387,20201117,2
1387,20201124,2
1387,20201201,2
1387,20201208,2
1387,20201118,2
1387,20201125,2
1387,20201202,2
1387,20201209,2
1387,20201015,1
1387,20201022,1
1387,20201029,1
1387,20201105,1
1387,20201016,1
1387,20201023,1
1387,20201030,1
1387,20201106,1
1388,20201026,1
1388,20201102,1
1388,20201109,1
1388,20201027,1
1388,20201103,1
1388,20201110,1
1388,20201028,1
1388,20201104,1
1388,20201111,1
1388,20201029,1
1388,20201105,1
1388,20201030,1
1388,20201106,1
1389,20201116,2
1389,20201123,2
1389,20201130,2
1389,20201207,2
1389,20201117,2
1389,20201124,2
1389,20201201,2
1389,20201208,2
1389,20201118,2
1389,20201125,2
1389,20201202,2
1389,20201209,2
1389,20201015,1
1389,20201022,1
1389,20201029,1
1389,20201105,1
1389,20201016,1
1389,20201023,1
1389,20201030,1
1389,20201106,1
1389,20201017,1
1389,20201024,1
1389,20201031,1
1389,20201107,1
1390,20201115,2
1390,20201122,2
1390,20201129,2
1390,20201206,2
1391,20201017,1
1391,20201024,1
1391,20201031,1
1391,20201107,1
1391,20201115,2
1391,20201122,2
1391,20201129,2
1391,20201206,2
1392,20201116,2
1392,20201123,2
1392,20201130,2
1392,20201207,2
1392,20201117,2
1392,20201124,2
1392,20201201,2
1392,20201208,2
1392,20201118,2
1392,20201125,2
1392,20201202,2
1392,20201209,2
1392,20201015,1
1392,20201022,1
1392,20201029,1
1392,20201105,1
1392,20201016,1
1392,20201023,1
1392,20201030,1
1392,20201106,1
1392,20201017,1
1392,20201024,1
1392,20201031,1
1392,20201107,1
1392,20201115,2
1392,20201122,2
1392,20201129,2
1392,20201206,2
1393,20201019,2
1393,20201026,2
1393,20201102,2
1393,20201109,2
1393,20201020,2
1393,20201027,2
1393,20201103,2
1393,20201110,2
1393,20201021,2
1393,20201028,2
1393,20201104,2
1393,20201111,2
1393,20201015,2
1393,20201022,2
1393,20201029,2
1393,20201105,2
1393,20201016,2
1393,20201023,2
1393,20201030,2
1393,20201106,2
1394,20201019,2
1394,20201026,2
1394,20201102,2
1394,20201109,2
1394,20201020,2
1394,20201027,2
1394,20201103,2
1394,20201110,2
1394,20201021,2
1394,20201028,2
1394,20201104,2
1394,20201111,2
1394,20201015,2
1394,20201022,2
1394,20201029,2
1394,20201105,2
1394,20201016,2
1394,20201023,2
1394,20201030,2
1394,20201106,2
1394,20201017,2
1394,20201024,2
1394,20201031,2
1394,20201107,2
1394,20201018,2
1394,20201025,2
1394,20201101,2
1394,20201108,2
1395,20201019,2
1395,20201026,2
1395,20201102,2
1395,20201109,2
1395,20201020,2
1395,20201027,2
1395,20201103,2
1395,20201110,2
1395,20201021,2
1395,20201028,2
1395,20201104,2
1395,20201111,2
1395,20201015,2
1395,20201022,2
1395,20201029,2
1395,20201105,2
1395,20201016,2
1395,20201023,2
1395,20201030,2
1395,20201106,2
1395,20201017,2
1395,20201024,2
1395,20201031,2
1395,20201107,2
1396,20201016,1
1396,20201023,1
1397,20201116,1
1397,20201123,1
1397,20201130,1
1397,20201117,1
1397,20201124,1
1397,20201201,1
1397,20201118,1
1397,20201125,1
1397,20201202,1
1397,20201119,1
1397,20201126,1
1397,20201203,1
1397,20201120,1
1397,20201127,1
1397,20201204,1
1398,20201122,1
1398,20201129,1
1399,20201121,2
1399,20201128,2
1399,20201205,2
1399,20201212,2
1399,20201122,2
1399,20201129,2
1399,20201206,2
1400,20201121,1
1400,20201128,1
1400,20201122,1
1400,20201129,1
1401,20201116,2
1401,20201123,2
1401,20201130,2
1401,20201207,2
1401,20201117,2
1401,20201124,2
1401,20201201,2
1401,20201208,2
1401,20201118,2
1401,20201125,2
1401,20201202,2
1401,20201209,2
1401,20201119,2
1401,20201126,2
1401,20201203,2
1401,20201210,2
1401,20201120,2
1401,20201127,2
1401,20201204,2
1401,20201211,2
1401,20201122,2
1401,20201129,2
1401,20201206,2
1402,20201207,2
1402,20201208,2
1402,20201209,2
1402,20201210,2
1402,20201211,2
1403,20201116,2
1403,20201123,2
1403,20201130,2
1403,20201117,2
1403,20201124,2
1403,20201201,2
1403,20201118,2
1403,20201125,2
1403,20201202,2
1403,20201119,2
1403,20201126,2
1403,20201203,2
1403,20201120,2
1403,20201127,2
1403,20201204,2
1404,20201207,2
1404,20201208,2
1404,20201209,2
1404,20201210,2
1404,20201211,2
1405,20201101,1
1406,20201015,2
1406,20201016,2
1407,20201116,1
1407,20201123,1
1407,20201130,1
1407,20201117,1
1407,20201124,1
1407,20201201,1
1407,20201118,1
1407,20201125,1
1407,20201202,1
1407,20201119,1
1407,20201126,1
1407,20201203,1
1407,20201120,1
1407,20201127,1
1407,20201204,1
1407,20201121,1
1407,20201128,1
1407,20201122,1
1407,20201129,1
1408,20201116,2
1408,20201123,2
1408,20201130,2
1408,20201117,2
1408,20201124,2
1408,20201201,2
1408,20201118,2
1408,20201125,2
1408,20201202,2
1408,20201119,2
1408,20201126,2
1408,20201203,2
1408,20201120,2
1408,20201127,2
1408,20201204,2
1408,20201121,2
1408,20201128,2
1408,20201122,2
1408,20201129,2
1409,20201017,1
1409,20201031,1
1409,20201107,1
1409,20201115,2
1409,20201122,2
1409,20201129,2
1409,20201206,2
1410,20201017,1
1410,20201031,1
1410,20201107,1
1411,20201116,2
1411,20201123,2
1411,20201130,2
1411,20201207,2
1411,20201117,2
1411,20201124,2
1411,20201201,2
1411,20201208,2
1411,20201118,2
1411,20201125,2
1411,20201202,2
1411,20201209,2
1411,20201119,2
1411,20201126,2
1411,20201203,2
1411,20201210,2
1411,20201120,2
1411,20201127,2
1411,20201204,2
1411,20201211,2
1411,20201017,1
1411,20201031,1
1411,20201107,1
1412,20201116,2
1412,20201123,2
1412,20201130,2
1412,20201207,2
1412,20201117,2
1412,20201124,2
1412,20201201,2
1412,20201208,2
1412,20201118,2
1412,20201125,2
1412,20201202,2
1412,20201209,2
1412,20201119,2
1412,20201126,2
1412,20201203,2
1412,20201210,2
1412,20201120,2
1412,20201127,2
1412,20201204,2
1412,20201211,2
1412,20201017,1
1412,20201031,1
1412,20201107,1
1412,20201115,2
1412,20201122,2
1412,20201129,2
1412,20201206,2
1413,20201017,2
1413,20201031,2
1413,20201107,2
1413,20201018,2
1413,20201025,2
1413,20201101,2
1413,20201108,2
1414,20201017,2
1414,20201031,2
1414,20201107,2
1415,20201019,2
1415,20201026,2
1415,20201102,2
1415,20201109,2
1415,20201020,2
1415,20201027,2
1415,20201103,2
1415,20201110,2
1415,20201021,2
1415,20201028,2
1415,20201104,2
1415,20201111,2
1415,20201119,1
1415,20201126,1
1415,20201203,1
1415,20201210,1
1415,20201120,1
1415,20201127,1
1415,20201204,1
1415,20201211,1
1415,20201017,2
1415,20201031,2
1415,20201107,2
1416,20201019,2
1416,20201026,2
1416,20201102,2
1416,20201109,2
1416,20201020,2
1416,20201027,2
1416,20201103,2
1416,20201110,2
1416,20201021,2
1416,20201028,2
1416,20201104,2
1416,20201111,2
1416,20201119,1
1416,20201126,1
1416,20201203,1
1416,20201210,1
1416,20201120,1
1416,20201127,1
1416,20201204,1
1416,20201211,1
1416,20201017,2
1416,20201031,2
1416,20201107,2
1416,20201018,2
1416,20201025,2
1416,20201101,2
1416,20201108,2
1417,20201026,1
1417,20201102,1
1417,20201027,1
1417,20201103,1
1417,20201028,1
1417,20201104,1
1417,20201029,1
1417,20201105,1
1417,20201030,1
1417,20201106,1
1418,20201017,2
1418,20201024,2
1418,20201031,2
1418,20201107,2
1419,20201019,1
1419,20201026,1
1419,20201102,1
1419,20201020,1
1419,20201027,1
1419,20201103,1
1419,20201021,1
1419,20201028,1
1419,20201104,1
1419,20201015,1
1419,20201022,1
1419,20201029,1
1419,20201105,1
1419,20201016,1
1419,20201023,1
1419,20201030,1
1419,20201106,1
1419,20201017,1
1419,20201024,1
1419,20201031,1
1419,20201107,1
1419,20201018,1
1419,20201025,1
1419,20201101,1
1420,20201019,2
1420,20201026,2
1420,20201102,2
1420,20201020,2
1420,20201027,2
1420,20201103,2
1420,20201021,2
1420,20201028,2
1420,20201104,2
1420,20201015,2
1420,20201022,2
1420,20201029,2
1420,20201105,2
1420,20201016,2
1420,20201023,2
1420,20201030,2
1420,20201106,2
1420,20201018,2
1420,20201025,2
1420,20201101,2
1421,20201019,1
1421,20201026,1
1421,20201102,1
1421,20201020,1
1421,20201027,1
1421,20201103,1
1421,20201021,1
1421,20201028,1
1421,20201104,1
1421,20201015,1
1421,20201022,1
1421,20201029,1
1421,20201105,1
1421,20201016,1
1421,20201023,1
1421,20201030,1
1421,20201106,1
1421,20201017,1
1421,20201024,1
1421,20201031,1
1421,20201107,1
1422,20201017,1
1422,20201024,1
1422,20201031,1
1422,20201107,1
1423,20201019,2
1423,20201026,2
1423,20201102,2
1423,20201020,2
1423,20201027,2
1423,20201103,2
1423,20201021,2
1423,20201028,2
1423,20201104,2
1423,20201015,2
1423,20201022,2
1423,20201029,2
1423,20201105,2
1423,20201016,2
1423,20201023,2
1423,20201030,2
1423,20201106,2
1423,20201018,2
1423,20201025,2
1423,20201101,2
1424,20201018,2
1424,20201025,2
1425,20201116,2
1425,20201123,2
1425,20201130,2
1425,20201207,2
1425,20201117,2
1425,20201124,2
1425,20201201,2
1425,20201208,2
1425,20201118,2
1425,20201125,2
1425,20201202,2
1425,20201209,2
1425,20201119,2
1425,20201126,2
1425,20201203,2
1425,20201210,2
1425,20201120,2
1425,20201127,2
1425,20201204,2
1425,20201211,2
1426,20201101,2
1427,20201018,2
1427,20201025,2
1427,20201101,2
1428,20201016,2
1428,20201023,2
1428,20201030,2
1428,20201017,2
1428,20201024,2
1429,20201017,1
1429,20201024,1
1430,20201019,2
1430,20201026,2
1430,20201020,2
1430,20201027,2
1430,20201021,2
1430,20201028,2
1430,20201015,2
1430,20201022,2
1430,20201029,2
1430,20201016,2
1430,20201023,2
1430,20201030,2
1431,20201017,2
1432,20201024,1
1432,20201031,1
1433,20201015,2
1433,20201016,2
1433,20201017,2
1433,20201024,2
1433,20201031,2
1434,20201024,1
1434,20201031,1
1434,20201018,1
1434,20201025,1
1434,20201101,1
1435,20201015,2
1435,20201016,2
1435,20201017,2
1436,20201017,2
1436,20201024,2
1436,20201031,2
1437,20201019,1
1437,20201026,1
1437,20201020,1
1437,20201027,1
1437,20201021,1
1437,20201028,1
1437,20201022,1
1437,20201029,1
1437,20201023,1
1437,20201030,1
1437,20201024,1
1437,20201031,1
1438,20201017,2
1439,20201017,2
1439,20201024,2
1439,20201031,2
1440,20201019,2
1440,20201026,2
1440,20201123,2
1440,20201020,2
1440,20201027,2
1440,20201124,2
1440,20201021,2
1440,20201028,2
1440,20201125,2
1440,20201015,2
1440,20201022,2
1440,20201029,2
1440,20201126,2
1440,20201016,2
1440,20201023,2
1440,20201030,2
1440,20201127,2
1441,20201102,1
1441,20201109,1
1441,20201116,1
1441,20201103,1
1441,20201110,1
1441,20201117,1
1441,20201104,1
1441,20201111,1
1441,20201118,1
1441,20201105,1
1441,20201112,1
1441,20201119,1
1441,20201106,1
1441,20201113,1
1441,20201120,1
1441,20201107,1
1441,20201114,1
1441,20201121,1
1441,20201108,1
1441,20201115,1
1441,20201122,1
1442,20201107,2
1442,20201114,2
1442,20201121,2
1443,20201107,1
1443,20201114,1
1443,20201121,1
1444,20201102,2
1444,20201109,2
1444,20201116,2
1444,20201103,2
1444,20201110,2
1444,20201117,2
1444,20201104,2
1444,20201111,2
1444,20201118,2
1444,20201105,2
1444,20201112,2
1444,20201119,2
1444,20201106,2
1444,20201113,2
1444,20201120,2
1445,20201102,1
1445,20201109,1
1445,20201116,1
1445,20201103,1
1445,20201110,1
1445,20201117,1
1445,20201104,1
1445,20201111,1
1445,20201118,1
1445,20201105,1
1445,20201112,1
1445,20201119,1
1445,20201106,1
1445,20201113,1
1445,20201120,1
1445,20201107,2
1445,20201114,2
1445,20201121,2
1446,20201102,2
1446,20201109,2
1446,20201116,2
1446,20201103,2
1446,20201110,2
1446,20201117,2
1446,20201104,2
1446,20201111,2
1446,20201118,2
1446,20201105,2
1446,20201112,2
1446,20201119,2
1446,20201106,2
1446,20201113,2
1446,20201120,2
1446,20201107,2
1446,20201114,2
1446,20201121,2
1446,20201108,2
1446,20201115,2
1446,20201122,2
1447,20201107,2
1447,20201114,2
1447,20201121,2
1447,20201108,2
1447,20201115,2
1447,20201122,2
1448,20201107,1
1448,20201114,1
1448,20201121,1
1448,20201108,1
1448,20201115,1
1448,20201122,1
1449,20201108,2
1449,20201115,2
1449,20201122,2
1450,20201108,1
1450,20201115,1
1450,20201122,1
1451,20201123,1
1451,20201130,1
1451,20201207,1
1451,20201124,1
1451,20201201,1
1451,20201208,1
1451,20201125,1
1451,20201202,1
1451,20201209,1
1451,20201126,1
1451,20201203,1
1451,20201210,1
1451,20201127,1
1451,20201204,1
1451,20201211,1
1451,20201128,1
1451,20201205,1
1451,20201212,1
1451,20201129,1
1451,20201206,1
1452,20201128,1
1452,20201205,1
1452,20201212,1
1452,20201129,1
1452,20201206,1
1453,20201123,2
1453,20201130,2
1453,20201207,2
1453,20201124,2
1453,20201201,2
1453,20201208,2
1453,20201125,2
1453,20201202,2
1453,20201209,2
1453,20201126,2
1453,20201203,2
1453,20201210,2
1453,20201127,2
1453,20201204,2
1453,20201211,2
1454,20201128,2
1454,20201205,2
1454,20201212,2
1455,20201128,1
1455,20201205,1
1455,20201212,1
1456,20201123,2
1456,20201130,2
1456,20201207,2
1456,20201124,2
1456,20201201,2
1456,20201208,2
1456,20201125,2
1456,20201202,2
1456,20201209,2
1456,20201126,2
1456,20201203,2
1456,20201210,2
1456,20201127,2
1456,20201204,2
1456,20201211,2
1456,20201128,2
1456,20201205,2
1456,20201212,2
1456,20201129,2
1456,20201206,2
1457,20201128,2
1457,20201205,2
1457,20201212,2
1457,20201129,2
1457,20201206,2
1458,20201129,2
1458,20201206,2
1459,20201130,2
1459,20201207,2
1459,20201124,2
1459,20201201,2
1459,20201208,2
1459,20201125,2
1459,20201202,2
1459,20201209,2
1459,20201015,2
1459,20201126,2
1459,20201203,2
1459,20201210,2
1459,20201016,2
1459,20201127,2
1459,20201204,2
1459,20201211,2
1460,20201130,2
1460,20201207,2
1460,20201124,2
1460,20201201,2
1460,20201208,2
1460,20201125,2
1460,20201202,2
1460,20201209,2
1460,20201015,2
1460,20201126,2
1460,20201203,2
1460,20201210,2
1460,20201016,2
1460,20201127,2
1460,20201204,2
1460,20201211,2
1460,20201017,2
1460,20201128,2
1460,20201205,2
1460,20201212,2
1461,20201017,2
1461,20201128,2
1461,20201205,2
1461,20201212,2
1461,20201018,2
1461,20201129,2
1461,20201206,2
1462,20201018,2
1462,20201129,2
1462,20201206,2
1463,20201130,2
1463,20201207,2
1463,20201124,2
1463,20201201,2
1463,20201208,2
1463,20201125,2
1463,20201202,2
1463,20201209,2
1463,20201015,2
1463,20201126,2
1463,20201203,2
1463,20201210,2
1463,20201016,2
1463,20201127,2
1463,20201204,2
1463,20201211,2
1463,20201017,2
1463,20201128,2
1463,20201205,2
1463,20201212,2
1463,20201018,2
1463,20201129,2
1463,20201206,2
1464,20201130,2
1464,20201207,2
1464,20201124,2
1464,20201201,2
1464,20201208,2
1464,20201125,2
1464,20201202,2
1464,20201209,2
1464,20201015,2
1464,20201126,2
1464,20201203,2
1464,20201210,2
1464,20201016,2
1464,20201127,2
1464,20201204,2
1464,20201211,2
1464,20201018,2
1464,20201129,2
1464,20201206,2
1465,20201130,1
1465,20201207,1
1465,20201124,1
1465,20201201,1
1465,20201208,1
1465,20201125,1
1465,20201202,1
1465,20201209,1
1465,20201015,1
1465,20201126,1
1465,20201203,1
1465,20201210,1
1465,20201016,1
1465,20201127,1
1465,20201204,1
1465,20201211,1
1466,20201130,1
1466,20201207,1
1466,20201124,1
1466,20201201,1
1466,20201208,1
1466,20201125,1
1466,20201202,1
1466,20201209,1
1466,20201015,1
1466,20201126,1
1466,20201203,1
1466,20201210,1
1466,20201016,1
1466,20201127,1
1466,20201204,1
1466,20201211,1
1466,20201017,1
1466,20201128,1
1466,20201205,1
1466,20201212,1
1467,20201017,1
1467,20201128,1
1467,20201205,1
1467,20201212,1
1467,20201018,1
1467,20201129,1
1467,20201206,1
1468,20201018,1
1468,20201129,1
1468,20201206,1
1469,20201130,1
1469,20201207,1
1469,20201124,1
1469,20201201,1
1469,20201208,1
1469,20201125,1
1469,20201202,1
1469,20201209,1
1469,20201015,1
1469,20201126,1
1469,20201203,1
1469,20201210,1
1469,20201016,1
1469,20201127,1
1469,20201204,1
1469,20201211,1
1469,20201017,1
1469,20201128,1
1469,20201205,1
1469,20201212,1
1469,20201018,1
1469,20201129,1
1469,20201206,1
1470,20201130,1
1470,20201207,1
1470,20201124,1
1470,20201201,1
1470,20201208,1
1470,20201125,1
1470,20201202,1
1470,20201209,1
1470,20201015,1
1470,20201126,1
1470,20201203,1
1470,20201210,1
1470,20201016,1
1470,20201127,1
1470,20201204,1
1470,20201211,1
1470,20201018,1
1470,20201129,1
1470,20201206,1
1471,20201123,2
1471,20201124,2
1471,20201125,2
1471,20201126,2
1471,20201127,2
1471,20201129,2
1472,20201109,1
1472,20201116,1
1472,20201110,1
1472,20201117,1
1472,20201111,1
1472,20201118,1
1472,20201112,1
1472,20201119,1
1472,20201113,1
1472,20201120,1
1472,20201114,1
1472,20201121,1
1473,20201019,2
1473,20201020,2
1473,20201021,2
1473,20201118,2
1473,20201015,2
1473,20201022,2
1473,20201016,2
1473,20201023,2
1474,20201118,1
1474,20201017,2
1474,20201024,2
1474,20201018,2
1475,20201118,2
1476,20201019,2
1476,20201020,2
1476,20201021,2
1476,20201118,2
1476,20201022,2
1476,20201023,2
1477,20201118,1
1478,20201118,2
1479,20201019,2
1479,20201020,2
1479,20201021,2
1479,20201022,2
1479,20201023,2
1480,20201015,1
1480,20201022,1
1481,20201015,2
1481,20201022,2
1482,20201019,2
1482,20201123,2
1482,20201130,2
1482,20201207,2
1482,20201020,2
1482,20201124,2
1482,20201201,2
1482,20201208,2
1482,20201021,2
1482,20201125,2
1482,20201202,2
1482,20201209,2
1482,20201029,1
1482,20201105,1
1482,20201112,1
1482,20201119,1
1482,20201030,1
1482,20201106,1
1482,20201113,1
1482,20201120,1
1483,20201019,2
1483,20201021,2
1484,20201019,2
1484,20201020,2
1484,20201021,2
1484,20201016,2
1484,20201023,2
1485,20201031,2
1486,20201019,1
1486,20201020,1
1486,20201021,1
1486,20201016,1
1486,20201023,1
1487,20201019,2
1487,20201026,2
1487,20201020,2
1487,20201027,2
1487,20201021,2
1487,20201028,2
1487,20201016,2
1487,20201023,2
1487,20201030,2
1488,20201015,2
1488,20201022,2
1488,20201029,2
1489,20201020,2
1490,20201019,2
1490,20201020,2
1492,20201016,1
1492,20201023,1
1493,20201020,2
1493,20201015,2
1493,20201022,2
1493,20201016,2
1493,20201023,2
1494,20201020,1
1494,20201015,1
1494,20201022,1
1494,20201016,1
1494,20201023,1
1495,20201201,1
1495,20201208,1
1495,20201203,1
1495,20201210,1
1496,20201020,2
1496,20201201,2
1496,20201208,2
1496,20201015,2
1496,20201022,2
1496,20201203,2
1496,20201210,2
1497,20201019,2
1497,20201130,2
1497,20201207,2
1497,20201020,2
1497,20201201,2
1497,20201208,2
1497,20201021,2
1497,20201202,2
1497,20201209,2
1497,20201015,2
1497,20201022,2
1497,20201203,2
1497,20201210,2
1497,20201016,2
1497,20201023,2
1497,20201204,2
1497,20201211,2
1498,20201130,2
1498,20201207,2
1498,20201201,2
1498,20201208,2
1498,20201202,2
1498,20201209,2
1498,20201203,2
1498,20201210,2
1498,20201204,2
1498,20201211,2
1499,20201019,1
1499,20201021,1
1499,20201016,1
1499,20201023,1
1500,20201130,1
1500,20201207,1
1500,20201202,1
1500,20201209,1
1500,20201203,1
1500,20201210,1
1500,20201204,1
1500,20201211,1
1501,20201201,1
1501,20201208,1
1502,20201019,2
1502,20201130,2
1502,20201207,2
1502,20201021,2
1502,20201202,2
1502,20201209,2
1502,20201015,2
1502,20201022,2
1502,20201203,2
1502,20201210,2
1502,20201016,2
1502,20201023,2
1502,20201204,2
1502,20201211,2
1503,20201020,2
1503,20201201,2
1503,20201208,2
1504,20201019,2
1504,20201130,2
1504,20201207,2
1504,20201020,2
1504,20201021,2
1504,20201015,2
1504,20201022,2
1504,20201016,2
1504,20201023,2
1505,20201130,1
1505,20201207,1
1506,20201201,1
1506,20201208,1
1506,20201202,1
1506,20201209,1
1507,20201130,1
1507,20201207,1
1507,20201203,1
1507,20201210,1
1507,20201204,1
1507,20201211,1
1508,20201019,2
1508,20201130,2
1508,20201207,2
1508,20201015,2
1508,20201022,2
1508,20201203,2
1508,20201210,2
1508,20201016,2
1508,20201023,2
1508,20201204,2
1508,20201211,2
1509,20201020,2
1509,20201201,2
1509,20201208,2
1509,20201021,2
1509,20201202,2
1509,20201209,2
1510,20201031,2
1510,20201205,2
1510,20201212,2
1511,20201107,1
1511,20201114,1
1511,20201121,1
1511,20201128,1
1512,20201130,2
1512,20201207,2
1512,20201201,2
1512,20201208,2
1512,20201202,2
1512,20201209,2
1512,20201015,2
1512,20201203,2
1512,20201210,2
1512,20201016,2
1512,20201204,2
1512,20201211,2
1513,20201130,2
1513,20201207,2
1513,20201201,2
1513,20201208,2
1513,20201202,2
1513,20201209,2
1513,20201015,2
1513,20201203,2
1513,20201210,2
1513,20201016,2
1513,20201204,2
1513,20201211,2
1513,20201205,2
1513,20201212,2
1513,20201206,2
1514,20201020,1
1514,20201016,1
1514,20201023,1
1515,20201019,1
1515,20201015,1
1515,20201022,1
1516,20201130,1
1516,20201207,1
1516,20201202,1
1516,20201209,1
1516,20201203,1
1516,20201210,1
1517,20201130,1
1517,20201207,1
1517,20201201,1
1517,20201208,1
